E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
9.6323	43	e+	conv	-1e+06
9.6323	43	gamma	annihil	-1e+06
9.6323	43	gamma	annihil	-1e+06
9.6323	43	e-	phot	-1e+06
	4.2472	43	-1	EventGenerator/eBrem/eBrem/conv/conv/annihil/annihil/phot/
9.2061	44	e-	EventGenerator	0.065418
9.2061	44	gamma	eBrem	-1e+06
9.2061	44	gamma	eBrem	-1e+06
9.2061	44	e-	phot	-1e+06
	1.8574	44	-1	EventGenerator/eBrem/eBrem/phot/
9.6984	45	e-	EventGenerator	0.06565
	1.0525	45	-1	EventGenerator/
9.67	46	e-	EventGenerator	0.065164
9.67	46	gamma	eBrem	-1e+06
9.67	46	gamma	eBrem	-1e+06
9.67	46	gamma	eBrem	-1e+06
9.67	46	e-	phot	-1e+06
9.67	46	e-	compt	-1e+06
	8.0532	46	-1	EventGenerator/eBrem/eBrem/eBrem/phot/compt/
8.9199	47	e-	EventGenerator	0.065147
8.9199	47	gamma	eBrem	-1e+06
8.9199	47	gamma	eBrem	-1e+06
8.9199	47	gamma	eBrem	-1e+06
	2.0166	47	-1	EventGenerator/eBrem/eBrem/eBrem/
9.4904	48	e-	EventGenerator	0.065177
0.19009	48	gamma	eBrem	0.065243
0.19009	48	gamma	eBrem	-1e+06
	1.0317	48	-1	EventGenerator/eBrem/eBrem/
9.6542	49	e-	EventGenerator	0.065215
9.6542	49	e-	eIoni	-1e+06
9.6542	49	gamma	eBrem	-1e+06
9.6542	49	gamma	eBrem	-1e+06
9.6542	49	gamma	eBrem	-1e+06
9.6542	49	e-	phot	-1e+06
	2.908	49	-1	EventGenerator/eIoni/eBrem/eBrem/eBrem/phot/
9.69	50	e-	EventGenerator	0.065751
9.69	50	gamma	eBrem	-1e+06
	1.7174	50	-1	EventGenerator/eBrem/
9.7155	51	e-	EventGenerator	0.065544
9.7155	51	gamma	eBrem	-1e+06
9.7155	51	gamma	eBrem	-1e+06
9.7155	51	gamma	eBrem	-1e+06
9.7155	51	gamma	eBrem	-1e+06
9.7155	51	e-	phot	-1e+06
9.7155	51	e-	phot	-1e+06
	5.1368	51	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/phot/phot/
9.6847	52	e-	EventGenerator	0.065344
9.6847	52	gamma	eBrem	-1e+06
	1.2073	52	-1	EventGenerator/eBrem/
9.5384	53	e-	EventGenerator	0.065159
9.5384	53	gamma	eBrem	-1e+06
	1.2601	53	-1	EventGenerator/eBrem/
9.5596	54	e-	EventGenerator	0.065437
9.5596	54	gamma	eBrem	-1e+06
9.5596	54	gamma	eBrem	-1e+06
9.5596	54	gamma	eBrem	-1e+06
9.5596	54	e-	phot	-1e+06
	2.2719	54	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.6041	55	e-	EventGenerator	0.065745
	1.4552	55	-1	EventGenerator/
9.6444	56	e-	EventGenerator	0.065177
9.6444	56	gamma	eBrem	-1e+06
9.6444	56	gamma	eBrem	-1e+06
9.6444	56	gamma	eBrem	-1e+06
9.6444	56	gamma	eBrem	-1e+06
9.6444	56	e-	phot	-1e+06
	5.7177	56	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/phot/
9.679	57	e-	EventGenerator	0.065442
	1.2299	57	-1	EventGenerator/
9.2543	58	e-	EventGenerator	0.065406
0.29817	58	gamma	eBrem	0.065122
0.29817	58	gamma	eBrem	-1e+06
0.29817	58	gamma	eBrem	-1e+06
0.29817	58	gamma	eBrem	-1e+06
0.29817	58	gamma	eBrem	-1e+06
0.29817	58	gamma	eBrem	-1e+06
0.29817	58	e-	phot	-1e+06
0.29817	58	e-	phot	-1e+06
0.29817	58	e-	phot	-1e+06
	7.3348	58	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eBrem/eBrem/phot/phot/phot/
8.4032	59	e-	EventGenerator	0.06549
1.1994	59	gamma	eBrem	0.065586
1.1994	59	gamma	eBrem	-1e+06
	1.5455	59	-1	EventGenerator/eBrem/eBrem/
9.4007	60	e-	EventGenerator	0.065209
0.25	60	gamma	eBrem	0.065116
0.25	60	gamma	eBrem	-1e+06
0.25	60	e-	phot	-1e+06
	1.5379	60	-1	EventGenerator/eBrem/eBrem/phot/
9.6233	61	e-	EventGenerator	0.06514
9.6233	61	gamma	eBrem	-1e+06
9.6233	61	gamma	eBrem	-1e+06
9.6233	61	e-	phot	-1e+06
	2.5407	61	-1	EventGenerator/eBrem/eBrem/phot/
9.6179	62	e-	EventGenerator	0.065288
9.6179	62	gamma	eBrem	-1e+06
9.6179	62	gamma	eBrem	-1e+06
9.6179	62	gamma	eBrem	-1e+06
9.6179	62	gamma	eBrem	-1e+06
9.6179	62	e-	eIoni	-1e+06
9.6179	62	e-	phot	-1e+06
	3.5805	62	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eIoni/phot/
9.6933	63	e-	EventGenerator	0.065429
9.6933	63	gamma	eBrem	-1e+06
	1.2835	63	-1	EventGenerator/eBrem/
9.6216	64	e-	EventGenerator	0.06523
9.6216	64	gamma	eBrem	-1e+06
	1.2602	64	-1	EventGenerator/eBrem/
9.6818	65	e-	EventGenerator	0.065243
9.6818	65	gamma	eBrem	-1e+06
	1.2931	65	-1	EventGenerator/eBrem/
9.678	66	e-	EventGenerator	0.065393
9.678	66	gamma	eBrem	-1e+06
9.678	66	gamma	eBrem	-1e+06
	1.2711	66	-1	EventGenerator/eBrem/eBrem/
9.2983	67	e-	EventGenerator	0.065153
9.2983	67	e-	eIoni	-1e+06
9.2983	67	gamma	eBrem	-1e+06
9.2983	67	gamma	eBrem	-1e+06
9.2983	67	e-	phot	-1e+06
	3.2214	67	-1	EventGenerator/eIoni/eBrem/eBrem/phot/
9.6783	68	e-	EventGenerator	0.065668
	1.3673	68	-1	EventGenerator/
9.4969	69	e-	EventGenerator	0.06568
9.4969	69	gamma	eBrem	-1e+06
	2.047	69	-1	EventGenerator/eBrem/
9.642	70	e-	EventGenerator	0.065231
9.642	70	gamma	eBrem	-1e+06
9.642	70	gamma	eBrem	-1e+06
	1.8143	70	-1	EventGenerator/eBrem/eBrem/
5.181	71	e-	EventGenerator	0.065748
3.86	71	e-	eIoni	0.06731
3.86	71	gamma	eBrem	-1e+06
3.86	71	gamma	eBrem	-1e+06
3.86	71	e-	phot	-1e+06
	8.8541	71	-1	EventGenerator/eIoni/eBrem/eBrem/phot/
9.4233	72	e-	EventGenerator	0.065171
9.4233	72	gamma	eBrem	-1e+06
	1.1794	72	-1	EventGenerator/eBrem/
9.6191	73	e-	EventGenerator	0.065155
9.6191	73	gamma	eBrem	-1e+06
9.6191	73	gamma	eBrem	-1e+06
9.6191	73	gamma	eBrem	-1e+06
9.6191	73	gamma	eBrem	-1e+06
9.6191	73	e-	phot	-1e+06
9.6191	73	e-	phot	-1e+06
	5.4718	73	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/phot/phot/
9.6488	74	e-	EventGenerator	0.06513
9.6488	74	gamma	eBrem	-1e+06
9.6488	74	gamma	eBrem	-1e+06
	2.1287	74	-1	EventGenerator/eBrem/eBrem/
9.5091	75	e-	EventGenerator	0.065251
0.2495	75	gamma	eBrem	0.068029
0.2495	75	e-	compt	-1e+06
	1.6795	75	-1	EventGenerator/eBrem/compt/
9.6249	76	e-	EventGenerator	0.066603
9.6249	76	gamma	eBrem	-1e+06
9.6249	76	gamma	eBrem	-1e+06
	2.1432	76	-1	EventGenerator/eBrem/eBrem/
9.5652	77	e-	EventGenerator	0.065202
9.5652	77	gamma	eBrem	-1e+06
9.5652	77	e-	phot	-1e+06
	1.7436	77	-1	EventGenerator/eBrem/phot/
9.4384	78	e-	EventGenerator	0.065659
9.4384	78	gamma	eBrem	-1e+06
9.4384	78	gamma	eBrem	-1e+06
9.4384	78	e-	eIoni	-1e+06
	1.4283	78	-1	EventGenerator/eBrem/eBrem/eIoni/
9.6581	79	e-	EventGenerator	0.066188
9.6581	79	gamma	eBrem	-1e+06
9.6581	79	e-	phot	-1e+06
	2.0776	79	-1	EventGenerator/eBrem/phot/
9.6281	80	e-	EventGenerator	0.065403
9.6281	80	gamma	eBrem	-1e+06
9.6281	80	gamma	eBrem	-1e+06
9.6281	80	gamma	eBrem	-1e+06
	3.1391	80	-1	EventGenerator/eBrem/eBrem/eBrem/
9.5812	81	e-	EventGenerator	0.065433
9.5812	81	gamma	eBrem	-1e+06
	1.1531	81	-1	EventGenerator/eBrem/
8.2701	82	e-	EventGenerator	0.06799
8.2701	82	gamma	eBrem	-1e+06
	1.6393	82	-1	EventGenerator/eBrem/
9.6714	83	e-	EventGenerator	0.065364
9.6714	83	gamma	eBrem	-1e+06
	1.5427	83	-1	EventGenerator/eBrem/
9.6811	84	e-	EventGenerator	0.065452
9.6811	84	gamma	eBrem	-1e+06
9.6811	84	gamma	eBrem	-1e+06
	2.6261	84	-1	EventGenerator/eBrem/eBrem/
9.2128	85	e-	EventGenerator	0.065129
0.42075	85	gamma	eBrem	0.065101
0.42075	85	gamma	eBrem	-1e+06
	1.2304	85	-1	EventGenerator/eBrem/eBrem/
9.6565	86	e-	EventGenerator	0.065518
9.6565	86	gamma	eBrem	-1e+06
	2.4621	86	-1	EventGenerator/eBrem/
9.6274	87	e-	EventGenerator	0.065127
2.4685	87	gamma	eBrem	0.065914
1.4658	87	e-	eIoni	0.072049
	4.246	87	-1	EventGenerator/eBrem/eIoni/
9.6548	88	e-	EventGenerator	0.065304
9.6548	88	gamma	eBrem	-1e+06
	1.3168	88	-1	EventGenerator/eBrem/
9.6893	89	e-	EventGenerator	0.065827
9.6893	89	gamma	eBrem	-1e+06
9.6893	89	gamma	eBrem	-1e+06
9.6893	89	gamma	eBrem	-1e+06
9.6893	89	gamma	eBrem	-1e+06
9.6893	89	e-	phot	-1e+06
9.6893	89	e-	phot	-1e+06
	4.6391	89	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/phot/phot/
9.7192	90	e-	EventGenerator	0.065493
9.7192	90	gamma	eBrem	-1e+06
9.7192	90	gamma	eBrem	-1e+06
9.7192	90	e-	phot	-1e+06
	2.1328	90	-1	EventGenerator/eBrem/eBrem/phot/
9.6298	91	e-	EventGenerator	0.066012
	1.3122	91	-1	EventGenerator/
9.6546	92	e-	EventGenerator	0.065317
	1.3205	92	-1	EventGenerator/
9.656	93	e-	EventGenerator	0.065644
9.656	93	gamma	eBrem	-1e+06
9.656	93	gamma	eBrem	-1e+06
9.656	93	gamma	eBrem	-1e+06
9.656	93	e-	phot	-1e+06
	1.3718	93	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.6311	94	e-	EventGenerator	0.065341
	1.2764	94	-1	EventGenerator/
9.5184	95	e-	EventGenerator	0.066054
9.5184	95	gamma	eBrem	-1e+06
	1.2578	95	-1	EventGenerator/eBrem/
9.2232	96	e-	EventGenerator	0.066017
9.2232	96	gamma	eBrem	-1e+06
9.2232	96	gamma	eBrem	-1e+06
9.2232	96	gamma	eBrem	-1e+06
9.2232	96	gamma	eBrem	-1e+06
9.2232	96	e-	phot	-1e+06
9.2232	96	e-	compt	-1e+06
9.2232	96	e-	phot	-1e+06
9.2232	96	gamma	eBrem	-1e+06
9.2232	96	e-	compt	-1e+06
9.2232	96	e-	phot	-1e+06
9.2232	96	e-	phot	-1e+06
	4.2331	96	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/phot/compt/phot/eBrem/compt/phot/phot/
9.6521	97	e-	EventGenerator	0.065503
	2.9282	97	-1	EventGenerator/
9.6143	98	e-	EventGenerator	0.066207
	1.7475	98	-1	EventGenerator/
9.6441	99	e-	EventGenerator	0.065147
9.6441	99	gamma	eBrem	-1e+06
9.6441	99	e-	phot	-1e+06
	1.7082	99	-1	EventGenerator/eBrem/phot/
9.6396	100	e-	EventGenerator	0.06583
	1.6337	100	-1	EventGenerator/
9.6694	101	e-	EventGenerator	0.066925
	1.3038	101	-1	EventGenerator/
9.6103	102	e-	EventGenerator	0.065499
9.6103	102	gamma	eBrem	-1e+06
	1.1543	102	-1	EventGenerator/eBrem/
9.6348	103	e-	EventGenerator	0.065293
	1.8202	103	-1	EventGenerator/
9.6475	104	e-	EventGenerator	0.069241
	0.94385	104	-1	EventGenerator/
9.6873	105	e-	EventGenerator	0.065536
	1.1933	105	-1	EventGenerator/
9.3697	106	e-	EventGenerator	0.065163
9.3697	106	gamma	eBrem	-1e+06
	1.1551	106	-1	EventGenerator/eBrem/
9.5099	107	e-	EventGenerator	0.065206
0.031208	107	gamma	eBrem	0.065393
0.031208	107	gamma	eBrem	-1e+06
0.031208	107	e-	eIoni	-1e+06
0.031208	107	gamma	eBrem	-1e+06
0.031208	107	e-	phot	-1e+06
	3.7207	107	-1	EventGenerator/eBrem/eBrem/eIoni/eBrem/phot/
9.5212	108	e-	EventGenerator	0.065676
	1.2264	108	-1	EventGenerator/
9.6996	109	e-	EventGenerator	0.065151
	1.874	109	-1	EventGenerator/
9.2927	110	e-	EventGenerator	0.065375
9.2927	110	gamma	eBrem	-1e+06
9.2927	110	gamma	eBrem	-1e+06
9.2927	110	e-	phot	-1e+06
	1.6	110	-1	EventGenerator/eBrem/eBrem/phot/
9.6736	111	e-	EventGenerator	0.069142
9.6736	111	e-	eIoni	-1e+06
9.6736	111	gamma	eBrem	-1e+06
9.6736	111	e-	phot	-1e+06
	2.3167	111	-1	EventGenerator/eIoni/eBrem/phot/
9.6005	112	e-	EventGenerator	0.065221
	1.3166	112	-1	EventGenerator/
9.6278	113	e-	EventGenerator	0.06516
9.6278	113	gamma	eBrem	-1e+06
9.6278	113	gamma	eBrem	-1e+06
	1.6411	113	-1	EventGenerator/eBrem/eBrem/
9.5505	114	e-	EventGenerator	0.065372
9.5505	114	gamma	eBrem	-1e+06
9.5505	114	gamma	eBrem	-1e+06
9.5505	114	gamma	eBrem	-1e+06
9.5505	114	gamma	eBrem	-1e+06
9.5505	114	e-	phot	-1e+06
	1.609	114	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/phot/
9.6854	115	e-	EventGenerator	0.065339
9.6854	115	gamma	eBrem	-1e+06
9.6854	115	e-	phot	-1e+06
	2.0902	115	-1	EventGenerator/eBrem/phot/
9.4725	116	e-	EventGenerator	0.065305
9.4725	116	gamma	eBrem	-1e+06
9.4725	116	e-	phot	-1e+06
	1.5515	116	-1	EventGenerator/eBrem/phot/
9.6021	117	e-	EventGenerator	0.065291
9.6021	117	gamma	eBrem	-1e+06
9.6021	117	e-	phot	-1e+06
	1.9946	117	-1	EventGenerator/eBrem/phot/
9.6364	118	e-	EventGenerator	0.065447
9.6364	118	gamma	eBrem	-1e+06
9.6364	118	gamma	eBrem	-1e+06
9.6364	118	gamma	eBrem	-1e+06
9.6364	118	gamma	eBrem	-1e+06
9.6364	118	e-	compt	-1e+06
	5.2958	118	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/compt/
9.644	119	e-	EventGenerator	0.065879
9.644	119	gamma	eBrem	-1e+06
9.644	119	gamma	eBrem	-1e+06
	3.4537	119	-1	EventGenerator/eBrem/eBrem/
9.6944	120	e-	EventGenerator	0.065142
9.6944	120	gamma	eBrem	-1e+06
9.6944	120	e-	eIoni	-1e+06
9.6944	120	gamma	eBrem	-1e+06
9.6944	120	e-	phot	-1e+06
9.6944	120	gamma	eBrem	-1e+06
9.6944	120	e-	phot	-1e+06
	3.4678	120	-1	EventGenerator/eBrem/eIoni/eBrem/phot/eBrem/phot/
9.5994	121	e-	EventGenerator	0.066348
	1.4676	121	-1	EventGenerator/
9.6284	122	e-	EventGenerator	0.065239
9.6284	122	gamma	eBrem	-1e+06
9.6284	122	gamma	eBrem	-1e+06
9.6284	122	e-	compt	-1e+06
9.6284	122	e-	phot	-1e+06
	3.2465	122	-1	EventGenerator/eBrem/eBrem/compt/phot/
9.6636	123	e-	EventGenerator	0.065348
9.6636	123	gamma	eBrem	-1e+06
	1.3903	123	-1	EventGenerator/eBrem/
9.6995	124	e-	EventGenerator	0.065602
	1.4658	124	-1	EventGenerator/
9.2401	125	e-	EventGenerator	0.065148
0.34836	125	gamma	eBrem	0.065204
0.34836	125	gamma	eBrem	-1e+06
0.34836	125	e-	phot	-1e+06
	1.5915	125	-1	EventGenerator/eBrem/eBrem/phot/
9.6508	126	e-	EventGenerator	0.066794
9.6508	126	gamma	eBrem	-1e+06
	2.1652	126	-1	EventGenerator/eBrem/
9.4948	127	e-	EventGenerator	0.065663
	1.2246	127	-1	EventGenerator/
9.5056	128	e-	EventGenerator	0.06537
9.5056	128	gamma	eBrem	-1e+06
9.5056	128	gamma	eBrem	-1e+06
	1.3226	128	-1	EventGenerator/eBrem/eBrem/
9.6609	129	e-	EventGenerator	0.06515
0.020579	129	gamma	eBrem	0.06516
0.020579	129	e-	eIoni	-1e+06
0.020579	129	gamma	eBrem	-1e+06
0.020579	129	gamma	eBrem	-1e+06
0.020579	129	e-	phot	-1e+06
	6.185	129	-1	EventGenerator/eBrem/eIoni/eBrem/eBrem/phot/
9.6877	130	e-	EventGenerator	0.065449
	1.3892	130	-1	EventGenerator/
7.6093	131	e-	EventGenerator	0.065366
2.0611	131	gamma	eBrem	0.065085
2.0611	131	gamma	eBrem	-1e+06
2.0611	131	gamma	eBrem	-1e+06
2.0611	131	e-	phot	-1e+06
	5.9615	131	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.6107	132	e-	EventGenerator	0.065255
	1.2506	132	-1	EventGenerator/
9.4672	133	e-	EventGenerator	0.065866
	1.4869	133	-1	EventGenerator/
9.6566	134	e-	EventGenerator	0.065354
9.6566	134	gamma	eBrem	-1e+06
	1.2828	134	-1	EventGenerator/eBrem/
9.0377	135	e-	EventGenerator	0.065261
0.42876	135	gamma	eBrem	0.065265
0.42876	135	gamma	eBrem	-1e+06
0.42876	135	gamma	eBrem	-1e+06
0.42876	135	gamma	eBrem	-1e+06
0.42876	135	gamma	eBrem	-1e+06
0.42876	135	gamma	eBrem	-1e+06
0.42876	135	gamma	eBrem	-1e+06
0.42876	135	e-	phot	-1e+06
0.42876	135	e-	phot	-1e+06
0.42876	135	e-	phot	-1e+06
	5.2399	135	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eBrem/eBrem/eBrem/phot/phot/phot/
9.5775	136	e-	EventGenerator	0.065156
	6.978	136	-1	EventGenerator/
9.665	137	e-	EventGenerator	0.065158
	2.5506	137	-1	EventGenerator/
9.5945	138	e-	EventGenerator	0.065674
	2.0684	138	-1	EventGenerator/
9.6297	139	e-	EventGenerator	0.066586
	1.293	139	-1	EventGenerator/
9.623	140	e-	EventGenerator	0.065515
9.623	140	gamma	eBrem	-1e+06
	1.5927	140	-1	EventGenerator/eBrem/
9.6318	141	e-	EventGenerator	0.065457
9.6318	141	gamma	eBrem	-1e+06
	1.5665	141	-1	EventGenerator/eBrem/
9.7167	142	e-	EventGenerator	0.065401
	1.4565	142	-1	EventGenerator/
9.6729	143	e-	EventGenerator	0.065233
9.6729	143	gamma	eBrem	-1e+06
	1.5927	143	-1	EventGenerator/eBrem/
9.6769	144	e-	EventGenerator	0.065128
	1.4396	144	-1	EventGenerator/
9.6359	145	e-	EventGenerator	0.065822
9.6359	145	gamma	eBrem	-1e+06
	1.4277	145	-1	EventGenerator/eBrem/
9.4394	146	e-	EventGenerator	0.065401
0.021978	146	gamma	eBrem	0.067002
0.021978	146	gamma	eBrem	-1e+06
0.021978	146	gamma	eBrem	-1e+06
0.021978	146	e-	phot	-1e+06
0.021978	146	e-	phot	-1e+06
	3.2993	146	-1	EventGenerator/eBrem/eBrem/eBrem/phot/phot/
9.6226	147	e-	EventGenerator	0.065382
9.6226	147	gamma	eBrem	-1e+06
	1.4628	147	-1	EventGenerator/eBrem/
9.6207	148	e-	EventGenerator	0.065603
9.6207	148	gamma	eBrem	-1e+06
	4.1416	148	-1	EventGenerator/eBrem/
9.6075	149	e-	EventGenerator	0.065365
9.6075	149	gamma	eBrem	-1e+06
9.6075	149	gamma	eBrem	-1e+06
9.6075	149	gamma	eBrem	-1e+06
9.6075	149	e-	phot	-1e+06
	2.2098	149	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.6044	150	e-	EventGenerator	0.065143
	1.3501	150	-1	EventGenerator/
9.676	151	e-	EventGenerator	0.065187
9.676	151	gamma	eBrem	-1e+06
9.676	151	gamma	eBrem	-1e+06
9.676	151	gamma	eBrem	-1e+06
9.676	151	e-	phot	-1e+06
9.676	151	e-	phot	-1e+06
	1.3493	151	-1	EventGenerator/eBrem/eBrem/eBrem/phot/phot/
9.632	152	e-	EventGenerator	0.065922
2.6215	152	gamma	eBrem	0.075973
	6.4132	152	-1	EventGenerator/eBrem/
9.6478	153	e-	EventGenerator	0.065901
	1.3964	153	-1	EventGenerator/
9.669	154	e-	EventGenerator	0.065267
9.669	154	gamma	eBrem	-1e+06
	2.0682	154	-1	EventGenerator/eBrem/
9.6539	155	e-	EventGenerator	0.067447
9.6539	155	gamma	eBrem	-1e+06
	1.556	155	-1	EventGenerator/eBrem/
9.0937	156	e-	EventGenerator	0.065323
0.32208	156	gamma	eBrem	0.065477
	1.6409	156	-1	EventGenerator/eBrem/
9.6292	157	e-	EventGenerator	0.065202
	1.1258	157	-1	EventGenerator/
9.5726	158	e-	EventGenerator	0.066012
9.5726	158	gamma	eBrem	-1e+06
	1.5674	158	-1	EventGenerator/eBrem/
8.4657	159	e-	EventGenerator	0.06515
0.77908	159	gamma	eBrem	0.065249
	1.4927	159	-1	EventGenerator/eBrem/
9.6914	160	e-	EventGenerator	0.065622
	1.5475	160	-1	EventGenerator/
9.6605	161	e-	EventGenerator	0.065835
9.6605	161	gamma	eBrem	-1e+06
	1.2781	161	-1	EventGenerator/eBrem/
9.6239	162	e-	EventGenerator	0.065686
	1.5631	162	-1	EventGenerator/
9.6397	163	e-	EventGenerator	0.066085
9.6397	163	gamma	eBrem	-1e+06
9.6397	163	e-	phot	-1e+06
	2.3634	163	-1	EventGenerator/eBrem/phot/
9.4294	164	e-	EventGenerator	0.065846
0.114	164	gamma	eBrem	0.06528
0.114	164	gamma	eBrem	-1e+06
0.114	164	e-	phot	-1e+06
	1.4322	164	-1	EventGenerator/eBrem/eBrem/phot/
9.6127	165	e-	EventGenerator	0.065515
9.6127	165	gamma	eBrem	-1e+06
9.6127	165	gamma	eBrem	-1e+06
	1.4243	165	-1	EventGenerator/eBrem/eBrem/
9.6155	166	e-	EventGenerator	0.065448
9.6155	166	gamma	eBrem	-1e+06
9.6155	166	gamma	eBrem	-1e+06
9.6155	166	e-	phot	-1e+06
9.6155	166	e-	phot	-1e+06
	1.5677	166	-1	EventGenerator/eBrem/eBrem/phot/phot/
9.667	167	e-	EventGenerator	0.065323
9.667	167	gamma	eBrem	-1e+06
9.667	167	gamma	eBrem	-1e+06
9.667	167	gamma	eBrem	-1e+06
9.667	167	e-	compt	-1e+06
9.667	167	gamma	eBrem	-1e+06
9.667	167	e-	phot	-1e+06
	2.8143	167	-1	EventGenerator/eBrem/eBrem/eBrem/compt/eBrem/phot/
9.5155	168	e-	EventGenerator	0.065186
9.5155	168	gamma	eBrem	-1e+06
	1.7355	168	-1	EventGenerator/eBrem/
9.6355	169	e-	EventGenerator	0.065984
9.6355	169	e-	eIoni	-1e+06
9.6355	169	gamma	eBrem	-1e+06
9.6355	169	gamma	eBrem	-1e+06
9.6355	169	e-	phot	-1e+06
9.6355	169	e-	phot	-1e+06
	5.0676	169	-1	EventGenerator/eIoni/eBrem/eBrem/phot/phot/
9.6309	170	e-	EventGenerator	0.066477
9.6309	170	gamma	eBrem	-1e+06
	1.1643	170	-1	EventGenerator/eBrem/
9.6344	171	e-	EventGenerator	0.065275
9.6344	171	gamma	eBrem	-1e+06
9.6344	171	gamma	eBrem	-1e+06
9.6344	171	gamma	eBrem	-1e+06
9.6344	171	gamma	eBrem	-1e+06
9.6344	171	gamma	eBrem	-1e+06
9.6344	171	gamma	eBrem	-1e+06
9.6344	171	e-	phot	-1e+06
9.6344	171	e-	phot	-1e+06
9.6344	171	e-	phot	-1e+06
	6.2793	171	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eBrem/eBrem/phot/phot/phot/
9.6439	172	e-	EventGenerator	0.065518
	1.4037	172	-1	EventGenerator/
9.5622	173	e-	EventGenerator	0.065571
	2.1231	173	-1	EventGenerator/
9.6375	174	e-	EventGenerator	0.06541
0.032198	174	gamma	eBrem	0.065085
0.032198	174	e-	phot	-1e+06
	1.3883	174	-1	EventGenerator/eBrem/phot/
9.6177	175	e-	EventGenerator	0.065141
9.6177	175	gamma	eBrem	-1e+06
	1.3666	175	-1	EventGenerator/eBrem/
8.5261	176	e-	EventGenerator	0.066044
1.1422	176	gamma	eBrem	0.066092
1.1422	176	gamma	eBrem	-1e+06
1.1422	176	gamma	eBrem	-1e+06
	1.3975	176	-1	EventGenerator/eBrem/eBrem/eBrem/
9.47	177	e-	EventGenerator	0.065668
9.47	177	e-	eIoni	-1e+06
9.47	177	gamma	eBrem	-1e+06
	4.6337	177	-1	EventGenerator/eIoni/eBrem/
9.6906	178	e-	EventGenerator	0.065376
9.6906	178	gamma	eBrem	-1e+06
	1.2468	178	-1	EventGenerator/eBrem/
8.5419	179	e-	EventGenerator	0.065868
8.5419	179	e-	eIoni	-1e+06
8.5419	179	gamma	eBrem	-1e+06
8.5419	179	gamma	eBrem	-1e+06
	2.6599	179	-1	EventGenerator/eIoni/eBrem/eBrem/
9.6909	180	e-	EventGenerator	0.065179
9.6909	180	gamma	eBrem	-1e+06
9.6909	180	gamma	eBrem	-1e+06
9.6909	180	gamma	eBrem	-1e+06
9.6909	180	e-	phot	-1e+06
	1.3795	180	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.6207	181	e-	EventGenerator	0.065287
	1.32	181	-1	EventGenerator/
9.6927	182	e-	EventGenerator	0.065158
9.6927	182	gamma	eBrem	-1e+06
9.6927	182	gamma	eBrem	-1e+06
9.6927	182	e-	phot	-1e+06
	1.3151	182	-1	EventGenerator/eBrem/eBrem/phot/
9.5968	183	e-	EventGenerator	0.065351
	1.6586	183	-1	EventGenerator/
9.4722	184	e-	EventGenerator	0.065191
	1.3027	184	-1	EventGenerator/
9.5932	185	e-	EventGenerator	0.065373
	2.123	185	-1	EventGenerator/
9.6128	186	e-	EventGenerator	0.065142
9.6128	186	gamma	eBrem	-1e+06
9.6128	186	gamma	eBrem	-1e+06
9.6128	186	gamma	eBrem	-1e+06
9.6128	186	gamma	eBrem	-1e+06
	1.0776	186	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/
8.7689	187	e-	EventGenerator	0.065526
	1.4872	187	-1	EventGenerator/
9.5642	188	e-	EventGenerator	0.065202
	1.701	188	-1	EventGenerator/
9.5709	189	e-	EventGenerator	0.065257
	1.5097	189	-1	EventGenerator/
9.6283	190	e-	EventGenerator	0.065221
	1.5295	190	-1	EventGenerator/
9.579	191	e-	EventGenerator	0.065347
	1.0319	191	-1	EventGenerator/
9.6729	192	e-	EventGenerator	0.065178
9.6729	192	gamma	eBrem	-1e+06
	1.4384	192	-1	EventGenerator/eBrem/
9.623	193	e-	EventGenerator	0.065592
9.623	193	gamma	eBrem	-1e+06
	1.6454	193	-1	EventGenerator/eBrem/
9.4483	194	e-	EventGenerator	0.065515
0.021319	194	gamma	eBrem	0.065447
0.021319	194	e-	phot	-1e+06
	1.4032	194	-1	EventGenerator/eBrem/phot/
9.6685	195	e-	EventGenerator	0.065236
	1.3726	195	-1	EventGenerator/
9.1811	196	e-	EventGenerator	0.065644
9.1811	196	gamma	eBrem	-1e+06
	2.5056	196	-1	EventGenerator/eBrem/
9.6717	197	e-	EventGenerator	0.065569
9.6717	197	gamma	eBrem	-1e+06
9.6717	197	gamma	eBrem	-1e+06
